Date,copper_Close,zinc_proxy_Close,usdinr_Close,crude_Close,copx_Close,Copper_INR_kg,Zinc_INR_kg,Brass_Cost,Daily_Return,SMA_10,SMA_30,Volatility_14d,Future_Price_5d,Target_Direction
2010-10-08,3.766499996185303,40.3287239074707,44.20000076293945,82.66000366210938,35.24476623535156,367.0243361986143,20.16436195373535,194.03829452556332,0.023997654887845776,191.13132137665644,188.44926744660873,0.0138544270825333,197.047719895579,1
2010-10-11,3.7795000076293945,41.13143539428711,44.40800094604492,82.20999908447266,35.3723030090332,370.02425067986854,20.565717697143555,195.70471186376176,0.008588084853420108,191.76617759104732,188.86726343649798,0.01324140722145856,198.29224069844216,1
2010-10-12,3.7809998989105225,41.50018310546875,44.36000061035156,81.66999816894531,35.393558502197266,369.7709788166678,20.750091552734375,195.63823032443025,-0.000339703314745865,192.3137003558837,189.1952294668715,0.012261333512694157,193.69934573936666,0
2010-10-13,3.813999891281128,41.83979034423828,44.5,83.01000213623047,36.66900253295898,374.1754598009008,20.91989517211914,197.9422488569799,0.011776934031394681,192.95064047193165,189.68552199285008,0.012448938581678382,195.9848318063736,0
2010-10-14,3.809000015258789,41.820926666259766,44.34000015258789,82.69000244140625,36.5839729309082,372.34135799966043,20.910463333129883,197.00365011309097,-0.004741780743165558,193.70160037146064,189.92219533211494,0.012587407779058974,194.81913434896424,0
2010-10-15,3.8345000743865967,41.50018310546875,44.06800079345703,81.25,36.4351692199707,372.53468385813596,20.750091552734375,197.047719895579,0.00022370033480467733,194.3037573847584,190.1814954902357,0.012223219388400213,195.6104905020408,0
2010-10-18,3.850500106811523,41.86551284790039,44.15800094604492,83.08000183105469,35.96750259399414,374.8531441456845,20.932756423950195,198.29224069844216,0.0063158345781553216,195.19170929282657,190.47966719819402,0.01225289356265168,200.43969420268328,1
2010-10-19,3.755000114440918,42.44182205200195,44.16999816894531,79.48999786376953,34.20314407348633,365.6553646873066,21.220911026000977,193.69934573936666,-0.023162252556620522,195.2999784283025,190.68323061082273,0.01401610925906058,199.5411391765642,1
2010-10-20,3.7885000705718994,42.0901985168457,44.33000183105469,81.7699966430664,35.11720657348633,370.25391776178395,21.04509925842285,195.9848318063736,0.011799141903567234,195.48422297836532,190.89888537586373,0.013864221054061049,195.6268990795648,0
2010-10-21,3.775500059127808,42.2908821105957,44.20000076293945,80.55999755859375,35.26601028442383,367.901341941496,21.14544105529785,194.81913434896424,-0.005947896307409217,196.01704081725518,191.1949179841066,0.013936311646170872,196.2534463833665,1
2010-10-22,3.7915000915527344,42.2685775756836,44.20000076293945,81.69000244140625,35.15972137451172,369.46045551798943,21.1342887878418,195.6104905020408,0.004062004257030738,196.17426041490293,191.6083370100013,0.013647877469783699,193.592710323482,0
2010-10-25,3.8564999103546143,43.30797576904297,44.52799987792969,82.5199966430664,36.20134735107422,378.58301631754114,21.653987884521484,200.43969420268328,0.024687856404061792,196.64775864879508,192.05343221059337,0.014420477595473345,196.2096056879074,0
2010-10-26,3.8635001182556152,43.06442642211914,44.25,82.55000305175781,35.96750259399414,376.9023268329489,21.53221321105957,199.5411391765642,-0.004482919561883181,197.03804953400848,192.4969431828219,0.014472149388173374,198.37377306856374,0
2010-10-27,3.7734999656677246,42.635623931884766,44.400001525878906,81.94000244140625,34.734580993652344,369.3702804140086,21.317811965942383,195.6268990795648,-0.019616206027248784,196.806514556267,192.823154208967,0.013907120305358359,195.06836117787486,0
2010-10-28,3.785000085830689,42.44353103637695,44.41999816894531,82.18000030517578,35.15972137451172,370.6628355042793,21.221765518188477,196.2534463833665,0.0032027666274405675,196.73149418329453,193.12682529395568,0.012453903443972307,201.9933730047079,1
2010-10-29,3.732000112533569,42.362911224365234,44.41999816894531,81.43000030517578,35.49984359741211,365.47257924576456,21.181455612182617,193.592710323482,-0.013557652662501307,196.38599322608482,193.30086022650642,0.012801564383388857,202.80813340447753,1
2010-11-01,3.7785000801086426,43.39544296264648,44.448001861572266,82.94999694824219,36.01002883911133,370.2595693808971,21.69772148132324,196.2096056879074,0.013517530489927765,196.17772972503136,193.61813406078454,0.013355188692345503,202.63883569651975,1
2010-11-02,3.8334999084472656,42.69565582275391,44.34000015258789,83.9000015258789,36.64774703979492,374.7362972131286,21.347827911376957,198.37377306856374,0.011029874776358639,196.64517245795105,194.0818534835934,0.01330717290249297,208.59646343259135,1
2010-11-03,3.7795000076293945,42.58760452270508,44.20000076293945,84.69000244140625,36.41390609741211,368.29111452748043,21.29380226135254,195.06836117787486,-0.016662544849345706,196.5535253951012,194.30040044037042,0.014012981688310612,204.5120387824181,1
2010-11-04,3.9065001010894775,44.90478897094727,44.25,86.48999786376953,38.39085388183594,381.0971742738174,22.452394485473636,201.9933730047079,0.03550043577040363,197.27094926067554,194.7044163599479,0.017023428907699967,207.39267133204785,1
2010-11-05,3.944000005722046,44.90478897094727,44.01300048828125,86.8499984741211,39.0073127746582,382.6947436851304,22.452394485473636,202.80813340447753,0.004033599655522524,197.99071355091922,195.09876511415953,0.01698884555545681,200.63801939623468,0
2010-11-08,3.952500104904175,44.38851547241211,43.900001525878906,87.05999755859375,38.94353485107422,382.5348785611955,22.194257736206055,202.63883569651975,-0.0008347678424717175,198.21062770030287,195.54152131338176,0.015449248836869382,204.57085899070088,1
2010-11-09,4.039500236511231,43.48634338378906,44.29999923706055,86.72000122070312,38.30581665039063,394.51722560264164,21.74317169189453,208.59646343259135,0.029400226840002208,199.1161601259056,196.15597000526589,0.016843974095036015,195.76269791998,0
2010-11-10,3.9660000801086426,43.8808479309082,44.18999862670898,87.80999755859375,38.49714279174805,386.3770483022818,21.9404239654541,204.5120387824181,-0.01958050766039543,200.0046740961909,196.58727637479652,0.017863553702500323,196.32629793146927,0
2010-11-11,4.01800012588501,43.76763534545898,44.2599983215332,87.80999755859375,39.09234237670898,392.0630849476859,21.88381767272949,207.39267133204785,0.014085393538590063,201.11859659105906,197.18389704860473,0.018082098548393887,201.23563859058342,0
2010-11-12,3.888499975204468,42.45724487304688,44.2400016784668,84.87999725341797,37.68934631347656,379.25546621140535,21.22862243652344,200.63801939623468,-0.032569385853555954,201.82312749833432,197.50429270305918,0.0195414834064828,201.4311815913208,1
2010-11-15,3.92300009727478,41.53791427612305,44.77799987792969,84.86000061035156,37.2216911315918,387.27335992894115,20.768957138061523,204.57085899070088,0.0196016667543919,202.65925282861366,198.00956394882388,0.02014385777778255,197.68007703495857,0
2010-11-16,3.723999977111816,40.48308563232422,45.11000061035156,82.33999633789062,35.56361389160156,370.35406541663707,20.24154281616211,195.76269791998,-0.04305677316005829,202.3981453137553,198.11443206666962,0.022866123605086004,195.34362234091432,0
